"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007549","BP","GO:0007549","dosage compensation","2/107","30/18903",0.0124532548940198,0.0340578922539006,0.0153669830880374,"672/7503",2
"GO:0010464","BP","GO:0010464","regulation of mesenchymal cell proliferation","2/107","30/18903",0.0124532548940198,0.0340578922539006,0.0153669830880374,"2263/7048",2
"GO:0070198","BP","GO:0070198","protein localization to chromosome, telomeric region","2/107","30/18903",0.0124532548940198,0.0340578922539006,0.0153669830880374,"675/7015",2
"GO:0070293","BP","GO:0070293","renal absorption","2/107","30/18903",0.0124532548940198,0.0340578922539006,0.0153669830880374,"3043/6927",2
"GO:0070498","BP","GO:0070498","interleukin-1-mediated signaling pathway","2/107","30/18903",0.0124532548940198,0.0340578922539006,0.0153669830880374,"3553/3569",2
"GO:0071480","BP","GO:0071480","cellular response to gamma radiation","2/107","30/18903",0.0124532548940198,0.0340578922539006,0.0153669830880374,"11200/5888",2
"GO:0072539","BP","GO:0072539","T-helper 17 cell differentiation","2/107","30/18903",0.0124532548940198,0.0340578922539006,0.0153669830880374,"50943/3569",2
"GO:0090140","BP","GO:0090140","regulation of mitochondrial fission","2/107","30/18903",0.0124532548940198,0.0340578922539006,0.0153669830880374,"6790/5468",2
"GO:1902230","BP","GO:1902230","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage","2/107","30/18903",0.0124532548940198,0.0340578922539006,0.0153669830880374,"960/6387",2
"GO:0090287","BP","GO:0090287","regulation of cellular response to growth factor stimulus","6/107","338/18903",0.012503010219689,0.0341709707685381,0.0154180043200356,"857/1030/2022/2247/3553/5468",6
"GO:0007292","BP","GO:0007292","female gamete generation","4/107","159/18903",0.0127363659237402,0.0347853434906454,0.0156952104125322,"6790/675/5241/5347",4
"GO:0002768","BP","GO:0002768","immune response-regulating cell surface receptor signaling pathway","6/107","341/18903",0.0130126653063843,0.0355160992647051,0.0160249287502891,"695/84433/930/1493/50943/7070",6
"GO:0001649","BP","GO:0001649","osteoblast differentiation","5/107","246/18903",0.0130217520156144,0.0355170471083604,0.0160253564190747,"2247/2263/3569/5468/8626",5
"GO:0010232","BP","GO:0010232","vascular transport","3/107","87/18903",0.0132524284610179,0.0357206297537145,0.0161172132798826,"5243/948/7037",3
"GO:0010660","BP","GO:0010660","regulation of muscle cell apoptotic process","3/107","87/18903",0.0132524284610179,0.0357206297537145,0.0161172132798826,"1029/3458/5468",3
"GO:0150104","BP","GO:0150104","transport across blood-brain barrier","3/107","87/18903",0.0132524284610179,0.0357206297537145,0.0161172132798826,"5243/948/7037",3
"GO:2000243","BP","GO:2000243","positive regulation of reproductive process","3/107","87/18903",0.0132524284610179,0.0357206297537145,0.0161172132798826,"6790/993/995",3
"GO:0003299","BP","GO:0003299","muscle hypertrophy in response to stress","2/107","31/18903",0.0132633932820756,0.0357206297537145,0.0161172132798826,"2146/5468",2
"GO:0014887","BP","GO:0014887","cardiac muscle adaptation","2/107","31/18903",0.0132633932820756,0.0357206297537145,0.0161172132798826,"2146/5468",2
"GO:0014898","BP","GO:0014898","cardiac muscle hypertrophy in response to stress","2/107","31/18903",0.0132633932820756,0.0357206297537145,0.0161172132798826,"2146/5468",2
"GO:0031069","BP","GO:0031069","hair follicle morphogenesis","2/107","31/18903",0.0132633932820756,0.0357206297537145,0.0161172132798826,"2263/8626",2
"GO:0033561","BP","GO:0033561","regulation of water loss via skin","2/107","31/18903",0.0132633932820756,0.0357206297537145,0.0161172132798826,"4233/8626",2
"GO:0033688","BP","GO:0033688","regulation of osteoblast proliferation","2/107","31/18903",0.0132633932820756,0.0357206297537145,0.0161172132798826,"2263/2623",2
"GO:0035767","BP","GO:0035767","endothelial cell chemotaxis","2/107","31/18903",0.0132633932820756,0.0357206297537145,0.0161172132798826,"2247/4233",2
"GO:0048384","BP","GO:0048384","retinoic acid receptor signaling pathway","2/107","31/18903",0.0132633932820756,0.0357206297537145,0.0161172132798826,"2146/5468",2
"GO:0048679","BP","GO:0048679","regulation of axon regeneration","2/107","31/18903",0.0132633932820756,0.0357206297537145,0.0161172132798826,"407006/407007",2
"GO:0060055","BP","GO:0060055","angiogenesis involved in wound healing","2/107","31/18903",0.0132633932820756,0.0357206297537145,0.0161172132798826,"947/2624",2
"GO:0060603","BP","GO:0060603","mammary gland duct morphogenesis","2/107","31/18903",0.0132633932820756,0.0357206297537145,0.0161172132798826,"2263/5241",2
"GO:0061437","BP","GO:0061437","renal system vasculature development","2/107","31/18903",0.0132633932820756,0.0357206297537145,0.0161172132798826,"947/5175",2
"GO:0061440","BP","GO:0061440","kidney vasculature development","2/107","31/18903",0.0132633932820756,0.0357206297537145,0.0161172132798826,"947/5175",2
"GO:0098868","BP","GO:0098868","bone growth","2/107","31/18903",0.0132633932820756,0.0357206297537145,0.0161172132798826,"2263/7048",2
"GO:0150117","BP","GO:0150117","positive regulation of cell-substrate junction organization","2/107","31/18903",0.0132633932820756,0.0357206297537145,0.0161172132798826,"5295/7070",2
"GO:0042593","BP","GO:0042593","glucose homeostasis","5/107","248/18903",0.0134455276852421,0.036187168551539,0.0163277164361741,"1080/6927/3569/5295/5468",5
"GO:0033500","BP","GO:0033500","carbohydrate homeostasis","5/107","249/18903",0.0136608729041447,0.0367424139526434,0.0165782441736181,"1080/6927/3569/5295/5468",5
"GO:0001960","BP","GO:0001960","negative regulation of cytokine-mediated signaling pathway","3/107","89/18903",0.014084253269338,0.0376384037995832,0.0169825164263557,"857/3569/5468",3
"GO:0046849","BP","GO:0046849","bone remodeling","3/107","89/18903",0.014084253269338,0.0376384037995832,0.0169825164263557,"3569/4286/7037",3
"GO:0008156","BP","GO:0008156","negative regulation of DNA replication","2/107","32/18903",0.0140958785883282,0.0376384037995832,0.0169825164263557,"675/990",2
"GO:0043304","BP","GO:0043304","regulation of mast cell degranulation","2/107","32/18903",0.0140958785883282,0.0376384037995832,0.0169825164263557,"2623/2624",2
"GO:0043552","BP","GO:0043552","positive regulation of phosphatidylinositol 3-kinase activity","2/107","32/18903",0.0140958785883282,0.0376384037995832,0.0169825164263557,"930/2247",2
"GO:0046825","BP","GO:0046825","regulation of protein export from nucleus","2/107","32/18903",0.0140958785883282,0.0376384037995832,0.0169825164263557,"580/3553",2
"GO:0051443","BP","GO:0051443","positive regulation of ubiquitin-protein transferase activity","2/107","32/18903",0.0140958785883282,0.0376384037995832,0.0169825164263557,"991/5347",2
"GO:0060544","BP","GO:0060544","regulation of necroptotic process","2/107","32/18903",0.0140958785883282,0.0376384037995832,0.0169825164263557,"857/407006",2
"GO:0061099","BP","GO:0061099","negative regulation of protein tyrosine kinase activity","2/107","32/18903",0.0140958785883282,0.0376384037995832,0.0169825164263557,"857/7070",2
"GO:0061384","BP","GO:0061384","heart trabecula morphogenesis","2/107","32/18903",0.0140958785883282,0.0376384037995832,0.0169825164263557,"2022/3084",2
"GO:1990776","BP","GO:1990776","response to angiotensin","2/107","32/18903",0.0140958785883282,0.0376384037995832,0.0169825164263557,"857/990",2
"GO:0007517","BP","GO:0007517","muscle organ development","6/107","348/18903",0.0142583713487466,0.0380472890093935,0.0171670061786064,"857/2022/2263/2353/3084/5079",6
"GO:0031960","BP","GO:0031960","response to corticosteroid","4/107","165/18903",0.0144175249318794,0.0384467331516783,0.0173472361039742,"2022/2353/3569/5111",4
"GO:0051591","BP","GO:0051591","response to cAMP","3/107","90/18903",0.0145110658865426,0.0386454598708448,0.0174369019620316,"1080/2353/2623",3
"GO:2000177","BP","GO:2000177","regulation of neural precursor cell proliferation","3/107","90/18903",0.0145110658865426,0.0386454598708448,0.0174369019620316,"1950/2247/2624",3
"GO:0015833","BP","GO:0015833","peptide transport","5/107","254/18903",0.0147725953269304,0.039316193456873,0.0177395381791009,"1080/6927/3458/3553/3569",5
"GO:0070828","BP","GO:0070828","heterochromatin organization","3/107","91/18903",0.0149451657068889,0.0396079369033111,0.0178711733541152,"100048912/2146/10984",3
"GO:0001782","BP","GO:0001782","B cell homeostasis","2/107","33/18903",0.0149504368134053,0.0396079369033111,0.0178711733541152,"50943/3575",2
"GO:0007143","BP","GO:0007143","female meiotic nuclear division","2/107","33/18903",0.0149504368134053,0.0396079369033111,0.0178711733541152,"6790/5347",2
"GO:0033032","BP","GO:0033032","regulation of myeloid cell apoptotic process","2/107","33/18903",0.0149504368134053,0.0396079369033111,0.0178711733541152,"1029/2623",2
"GO:0051497","BP","GO:0051497","negative regulation of stress fiber assembly","2/107","33/18903",0.0149504368134053,0.0396079369033111,0.0178711733541152,"4233/5295",2
"GO:0070633","BP","GO:0070633","transepithelial transport","2/107","33/18903",0.0149504368134053,0.0396079369033111,0.0178711733541152,"5243/1080",2
"GO:1904893","BP","GO:1904893","negative regulation of receptor signaling pathway via STAT","2/107","33/18903",0.0149504368134053,0.0396079369033111,0.0178711733541152,"857/5468",2
"GO:0021537","BP","GO:0021537","telencephalon development","5/107","255/18903",0.0150020117833216,0.0396794850391457,0.0179034560034687,"6387/2066/2146/3084/5079",5
"GO:0031346","BP","GO:0031346","positive regulation of cell projection organization","6/107","352/18903",0.0150064710891755,0.0396794850391457,0.0179034560034687,"6387/2146/407006/407007/5295/5979",6
"GO:0003205","BP","GO:0003205","cardiac chamber development","4/107","167/18903",0.0150076618427897,0.0396794850391457,0.0179034560034687,"2022/2263/3084/7048",4
"GO:0016055","BP","GO:0016055","Wnt signaling pathway","7/107","456/18903",0.0150164980290862,0.0396794850391457,0.0179034560034687,"857/898/1950/2247/2263/4286/7015",7
"GO:0007265","BP","GO:0007265","Ras protein signal transduction","6/107","353/18903",0.0151976889578085,0.0401321688918349,0.0181077077832512,"890/1029/2247/3725/4233/3084",6
"GO:0198738","BP","GO:0198738","cell-cell signaling by wnt","7/107","458/18903",0.0153466553949909,0.0404992256657422,0.0182733244689502,"857/898/1950/2247/2263/4286/7015",7
"GO:0010657","BP","GO:0010657","muscle cell apoptotic process","3/107","92/18903",0.0153865667782542,0.0405782007701654,0.0183089581800736,"1029/3458/5468",3
"GO:0050708","BP","GO:0050708","regulation of protein secretion","5/107","257/18903",0.0154679983324572,0.0407665014417031,0.0183939197864295,"1080/3458/3553/3569/5468",5
"GO:0003007","BP","GO:0003007","heart morphogenesis","5/107","258/18903",0.0157045884790944,0.0413058964861522,0.0186372958140482,"2022/2263/3725/3084/7048",5
"GO:0072507","BP","GO:0072507","divalent inorganic cation homeostasis","6/107","356/18903",0.0157815182962722,0.0413058964861522,0.0186372958140482,"857/930/6387/2247/3973/7070",6
"GO:0003382","BP","GO:0003382","epithelial cell morphogenesis","2/107","34/18903",0.0158267962928831,0.0413058964861522,0.0186372958140482,"2195/4233",2
"GO:0032743","BP","GO:0032743","positive regulation of interleukin-2 production","2/107","34/18903",0.0158267962928831,0.0413058964861522,0.0186372958140482,"84433/3553",2
"GO:0033006","BP","GO:0033006","regulation of mast cell activation involved in immune response","2/107","34/18903",0.0158267962928831,0.0413058964861522,0.0186372958140482,"2623/2624",2
"GO:0035066","BP","GO:0035066","positive regulation of histone acetylation","2/107","34/18903",0.0158267962928831,0.0413058964861522,0.0186372958140482,"672/50943",2
"GO:0060317","BP","GO:0060317","cardiac epithelial to mesenchymal transition","2/107","34/18903",0.0158267962928831,0.0413058964861522,0.0186372958140482,"2022/7048",2
"GO:0060563","BP","GO:0060563","neuroepithelial cell differentiation","2/107","34/18903",0.0158267962928831,0.0413058964861522,0.0186372958140482,"2247/2624",2
"GO:0090322","BP","GO:0090322","regulation of superoxide metabolic process","2/107","34/18903",0.0158267962928831,0.0413058964861522,0.0186372958140482,"948/283120",2
"GO:0110110","BP","GO:0110110","positive regulation of animal organ morphogenesis","2/107","34/18903",0.0158267962928831,0.0413058964861522,0.0186372958140482,"947/2247",2
"GO:0032508","BP","GO:0032508","DNA duplex unwinding","3/107","93/18903",0.0158352821666893,0.0413058964861522,0.0186372958140482,"8318/4173/5888",3
"GO:0035278","BP","GO:0035278","miRNA-mediated gene silencing by inhibition of translation","3/107","93/18903",0.0158352821666893,0.0413058964861522,0.0186372958140482,"406988/407006/407007",3
"GO:0044070","BP","GO:0044070","regulation of anion transport","3/107","93/18903",0.0158352821666893,0.0413058964861522,0.0186372958140482,"5243/1080/3553",3
"GO:0045185","BP","GO:0045185","maintenance of protein location","3/107","93/18903",0.0158352821666893,0.0413058964861522,0.0186372958140482,"580/857/4792",3
"GO:0045666","BP","GO:0045666","positive regulation of neuron differentiation","3/107","93/18903",0.0158352821666893,0.0413058964861522,0.0186372958140482,"6387/2247/2624",3
"GO:0045814","BP","GO:0045814","negative regulation of gene expression, epigenetic","3/107","93/18903",0.0158352821666893,0.0413058964861522,0.0186372958140482,"100048912/2146/10984",3
"GO:0007156","BP","GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","4/107","170/18903",0.0159211753627659,0.0415033076807445,0.0187263681050189,"1048/2195/5175/5979",4
"GO:0048704","BP","GO:0048704","embryonic skeletal system morphogenesis","3/107","94/18903",0.0162913239700404,0.0415161771662241,0.0187321748403342,"2263/5079/7048",3
"GO:0051492","BP","GO:0051492","regulation of stress fiber assembly","3/107","94/18903",0.0162913239700404,0.0415161771662241,0.0187321748403342,"4233/5295/28984",3
"GO:0060761","BP","GO:0060761","negative regulation of response to cytokine stimulus","3/107","94/18903",0.0162913239700404,0.0415161771662241,0.0187321748403342,"857/3569/5468",3
"GO:1900542","BP","GO:1900542","regulation of purine nucleotide metabolic process","3/107","94/18903",0.0162913239700404,0.0415161771662241,0.0187321748403342,"283120/3458/6521",3
"GO:0009306","BP","GO:0009306","protein secretion","6/107","359/18903",0.0163807572669709,0.0415161771662241,0.0187321748403342,"1080/6927/3458/3553/3569/5468",6
"GO:2001242","BP","GO:2001242","regulation of intrinsic apoptotic signaling pathway","4/107","172/18903",0.0165492240368241,0.0415161771662241,0.0187321748403342,"857/960/6387/4318",4
"GO:0035592","BP","GO:0035592","establishment of protein localization to extracellular region","6/107","360/18903",0.0165839600943377,0.0415161771662241,0.0187321748403342,"1080/6927/3458/3553/3569/5468",6
"GO:0002719","BP","GO:0002719","negative regulation of cytokine production involved in immune response","2/107","35/18903",0.0167246876800378,0.0415161771662241,0.0187321748403342,"50943/3718",2
